Shipping_Country,Shipping_State,Shipping_City,City_Join_Key,State_Join_Key,order_weight,revenue_weight,level
US,Nevada,Henderson,henderson,nevada,0.45698924731182794,0.20470714927659978,state
US,Kansas,Overland Park,overland park,kansas,0.267515923566879,0.3099388942059928,state
US,Maryland,Silver Spring,silver spring,maryland,0.1676829268292683,0.1549468050787312,state
US,Ohio,Dayton,dayton,ohio,0.10948905109489052,0.10995751476695582,state
US,South Carolina,Mount Pleasant,mount pleasant,south carolina,0.17288135593220338,0.1519763714212189,state
US,Wisconsin,Madison,madison,wisconsin,0.33125,0.31287155962651986,state
US,Indiana,Fort Wayne,fort wayne,indiana,0.15730337078651685,0.17078485638704663,state
US,New Jersey,Morristown,morristown,new jersey,0.12215909090909091,0.14194389494755638,state
US,Georgia,Decatur,decatur,georgia,0.08424908424908426,0.07825099790455196,state
US,Nevada,Reno,reno,nevada,0.13440860215053763,0.18554272941985894,state
US,Maryland,Rockville,rockville,maryland,0.16158536585365854,0.14217628861428336,state
US,Maryland,Annapolis,annapolis,maryland,0.1402439024390244,0.14022099747693417,state
US,Tennessee,Chattanooga,chattanooga,tennessee,0.09767441860465116,0.095375277781627,state
US,New Jersey,Westfield,westfield,new jersey,0.11363636363636363,0.1276724884933385,state
US,Michigan,Bloomfield Hills,bloomfield hills,michigan,0.15736040609137056,0.18854218896018637,state
US,Pennsylvania,Lancaster,lancaster,pennsylvania,0.0759493670886076,0.07897842742942078,state
CA,Alberta,Calgary,calgary,alberta,0.5862068965517241,0.5730870575129835,state
US,Massachusetts,Somerville,somerville,massachusetts,0.048574445617740235,0.06716601225459094,state
US,Illinois,Evanston,evanston,illinois,0.04789719626168224,0.046439753304000166,state
CA,Ontario,Toronto,toronto,ontario,0.14893617021276595,0.19073573561945475,state
US,Pennsylvania,West Chester,west chester,pennsylvania,0.06329113924050633,0.07340481083793111,state
US,Connecticut,New Canaan,new canaan,connecticut,0.15023474178403756,0.15997434373732514,state
US,Oregon,Lake Oswego,lake oswego,oregon,0.10126582278481013,0.10611058678740348,state
US,Colorado,Littleton,littleton,colorado,0.128125,0.12653230334781637,state
US,Idaho,Boise,boise,idaho,0.4634146341463415,0.41108169632362407,state
US,Connecticut,Stamford,stamford,connecticut,0.18779342723004694,0.1553829866458973,state
US,Pennsylvania,Doylestown,doylestown,pennsylvania,0.059674502712477394,0.07075008409840373,state
US,Hawaii,Ewa Beach,ewa beach,hawaii,0.08778625954198473,0.12346796234436683,state
US,Illinois,Wilmette,wilmette,illinois,0.037383177570093455,0.0431316083771338,state
US,Utah,Salt Lake City,salt lake city,utah,0.4318181818181818,0.3966881891167154,state
US,Ohio,Dublin,dublin,ohio,0.08759124087591241,0.08345378368415188,state
US,Alabama,Mobile,mobile,alabama,0.16143497757847533,0.15157181992826896,state
US,Connecticut,Fairfield,fairfield,connecticut,0.17370892018779344,0.14939068621968535,state
US,Missouri,Chesterfield,chesterfield,missouri,0.12643678160919541,0.1308813878846452,state
CA,Ontario,Ottawa,ottawa,ontario,0.1829787234042553,0.1662957140386338,state
US,Ohio,Cleveland,cleveland,ohio,0.07785888077858881,0.07830240325087354,state
US,Louisiana,Metairie,metairie,louisiana,0.10820895522388059,0.10483071284516256,state
US,Rhode Island,Providence,providence,rhode island,0.4069767441860465,0.41884647729582586,state
US,Indiana,Bloomington,bloomington,indiana,0.14232209737827714,0.1166424281935233,state
US,Colorado,Fort Collins,fort collins,colorado,0.10625,0.10810195911677106,state
US,New Jersey,Princeton,princeton,new jersey,0.10227272727272728,0.09739925198507116,state
US,New York,New York,new york,new york,0.011247105524313596,0.010608628623196935,state
US,Connecticut,Norwalk,norwalk,connecticut,0.24413145539906103,0.1305985518045848,state
US,Illinois,Downers Grove,downers grove,illinois,0.03387850467289719,0.03600074053010702,state
US,Colorado,Aurora,aurora,colorado,0.115625,0.10414665481856228,state
US,Arizona,Gilbert,gilbert,arizona,0.10335195530726257,0.0889875855333238,state
US,Arkansas,Bentonville,bentonville,arkansas,0.17777777777777778,0.19244120783808952,state
US,Arizona,Mesa,mesa,arizona,0.09217877094972067,0.0843890481310268,state
US,Texas,Houston,houston,texas,0.01639344262295082,0.017163689762409406,state
US,Oregon,Eugene,eugene,oregon,0.0810126582278481,0.07890841217738302,state
US,Minnesota,Plymouth,plymouth,minnesota,0.10740740740740741,0.11467179584908503,state
US,Oregon,Beaverton,beaverton,oregon,0.0810126582278481,0.07743499238176701,state
CA,British Columbia,Vancouver,vancouver,british columbia,0.125,0.12949593889191205,state
CA,British Columbia,Surrey,surrey,british columbia,0.13333333333333333,0.12665014007295886,state
US,Alabama,Madison,madison,alabama,0.1210762331838565,0.11211033563885726,state
US,Kansas,Olathe,olathe,kansas,0.1592356687898089,0.16522859456673783,state
US,Oklahoma,Norman,norman,oklahoma,0.08490566037735849,0.09046757723456698,state
US,Missouri,Springfield,springfield,missouri,0.08812260536398467,0.09613296583980623,state
US,Hawaii,Kailua,kailua,hawaii,0.08778625954198473,0.08529250995873601,state
US,Missouri,Saint Charles,saint charles,missouri,0.08812260536398467,0.09482247755863392,state
CA,British Columbia,Burnaby,burnaby,british columbia,0.11666666666666667,0.117472338109922,state
US,Michigan,Plymouth,plymouth,michigan,0.1319796954314721,0.11251933908612209,state
CA,Quebec,Montreal,montreal,quebec,0.7441860465116279,0.6740930338045013,state
US,Delaware,Newark,newark,delaware,0.1390728476821192,0.17185767268205362,state
US,Massachusetts,Berkley,berkley,massachusetts,0.06230200633579725,0.040384324014440205,state
US,Florida,Miami,miami,florida,0.024242424242424242,0.017986089073568596,state
US,Arkansas,Rogers,rogers,arkansas,0.12777777777777777,0.149318871086643,state
US,West Virginia,Morgantown,morgantown,west virginia,0.35714285714285715,0.3665590845123832,state
US,Iowa,Cedar Rapids,cedar rapids,iowa,0.24691358024691357,0.28890523677183805,state
US,Delaware,New Castle,new castle,delaware,0.1986754966887417,0.1585089418828364,state
US,Idaho,Meridian,meridian,idaho,0.24390243902439024,0.24834586119764257,state
US,New Mexico,Santa Fe,santa fe,new mexico,0.1794871794871795,0.18007269679699595,state
US,Alabama,Fairhope,fairhope,alabama,0.08520179372197309,0.09369270793926095,state
US,Oregon,Salem,salem,oregon,0.06329113924050633,0.062852677870552,state
US,Washington,Spokane,spokane,washington,0.03820598006644518,0.04026573138280773,state
US,Hawaii,Kaneohe,kaneohe,hawaii,0.08396946564885496,0.07369821903860238,state
US,Arkansas,Fayetteville,fayetteville,arkansas,0.1388888888888889,0.13728476237520268,state
US,Arkansas,Jonesboro,jonesboro,arkansas,0.25,0.13711874168615532,state
US,Michigan,Macomb,macomb,michigan,0.116751269035533,0.09727145736231448,state
US,Delaware,Lewes,lewes,delaware,0.1390728476821192,0.14755253219897316,state
US,Indiana,West Lafayette,west lafayette,indiana,0.09363295880149813,0.07651769930920352,state
US,Nebraska,Lincoln,lincoln,nebraska,0.18867924528301888,0.1991100700661418,state
US,Utah,South Jordan,south jordan,utah,0.19318181818181818,0.22474738414853615,state
US,Maine,Portland,portland,maine,0.38596491228070173,0.36920834246405676,state
US,Hawaii,Mililani,mililani,hawaii,0.0916030534351145,0.06817134384880585,state
US,New York,Brooklyn,brooklyn,new york,0.008269930532583526,0.006870014985606645,state
US,New Hampshire,Nashua,nashua,new hampshire,0.25,0.2697720844628167,state
US,Oklahoma,Broken Arrow,broken arrow,oklahoma,0.0660377358490566,0.06743861079708668,state
US,Kentucky,Paducah,paducah,kentucky,0.06224066390041494,0.0782957681185015,state
US,New Hampshire,Manchester,manchester,new hampshire,0.2894736842105263,0.26067839565337547,state
US,Minnesota,Eden Prairie,eden prairie,minnesota,0.05925925925925926,0.07744740445937501,state
CA,British Columbia,North Vancouver,north vancouver,british columbia,0.09166666666666666,0.0867293467964609,state
US,Rhode Island,Barrington,barrington,rhode island,0.20930232558139536,0.22408174273252532,state
US,Illinois,Chicago,chicago,illinois,0.01985981308411215,0.020702438524446035,state
CA,Alberta,Edmonton,edmonton,alberta,0.21839080459770116,0.24773764310918375,state
US,Mississippi,Madison,madison,mississippi,0.2786885245901639,0.289337112952464,state
US,Alaska,Anchorage,anchorage,alaska,0.4722222222222222,0.4742011385199241,state
US,Idaho,Kuna,kuna,idaho,0.0975609756097561,0.18448033284781212,state
US,New Mexico,Las Cruces,las cruces,new mexico,0.10256410256410256,0.1311985697639372,state
CA,British Columbia,Victoria,victoria,british columbia,0.07916666666666666,0.07686478424733459,state
US,Kansas,Lawrence,lawrence,kansas,0.10828025477707007,0.09994846499300596,state
US,Utah,Park City,park city,utah,0.17045454545454544,0.1710797526557793,state
US,Iowa,Iowa City,iowa city,iowa,0.20987654320987653,0.20113617786496651,state
US,Kentucky,Bowling Green,bowling green,kentucky,0.06224066390041494,0.06445837656460408,state
US,Wisconsin,Whitefish Bay,whitefish bay,wisconsin,0.0875,0.10151606613007683,state
US,Wisconsin,Waukesha,waukesha,wisconsin,0.0875,0.09976329421812258,state
US,North Dakota,Fargo,fargo,north dakota,0.3939393939393939,0.39097141169883537,state
US,Mississippi,Gulfport,gulfport,mississippi,0.22950819672131148,0.2524458496874546,state
US,Minnesota,Minnetonka,minnetonka,minnesota,0.06296296296296296,0.060438669189893504,state
US,Montana,Billings,billings,montana,0.2553191489361702,0.30767996166122624,state
US,Kansas,Leawood,leawood,kansas,0.10191082802547771,0.08858131487889273,state
US,Iowa,Des Moines,des moines,iowa,0.19753086419753085,0.17751893629774945,state
US,Wisconsin,Appleton,appleton,wisconsin,0.08125,0.09207478966382387,state
US,South Dakota,Sioux Falls,sioux falls,south dakota,0.4444444444444444,0.4596258114324771,state
UK,England,Bristol,bristol,england,0.05527638190954774,0.09565328897823161,state
US,Maine,Scarborough,scarborough,maine,0.22807017543859648,0.24525472336290102,state
US,Utah,Sandy,sandy,utah,0.13636363636363635,0.14528174580670994,state
US,Nebraska,Elkhorn,elkhorn,nebraska,0.11320754716981132,0.12804239941788692,state
US,New Hampshire,Hampton,hampton,new hampshire,0.15789473684210525,0.18355550590075442,state
US,West Virginia,Wheeling,wheeling,west virginia,0.14285714285714285,0.20583640209321727,state
US,New Hampshire,Portsmouth,portsmouth,new hampshire,0.15789473684210525,0.162710289716164,state
US,Iowa,West Des Moines,west des moines,iowa,0.14814814814814814,0.1507833360579805,state
US,Iowa,Ames,ames,iowa,0.14814814814814814,0.13933981799356984,state
