Date,Region,City,State,Lat,Lon,Umbrella_Revenue,Umbrella_Units,Non_Umbrella_Revenue,Non_Umbrella_Units,Observed_Precip_In,Is_Rainy,Verified_Match
2026-09-05,US,Fort Collins,Colorado,40.5853,-105.0844,22.67,0,0.0,0.0,0.0,False,False
2026-09-05,US,Fort Wayne,Indiana,41.1306,-85.1289,33.22,0,0.0,0.0,0.3937007874015747,True,True
2026-09-05,US,Fort Worth,Texas,32.7254,-97.3208,101.65,0,0.0,0.0,0.0118110236220472,False,False
2026-09-05,US,Franklin,Tennessee,35.9251,-86.8689,49.01,0,0.0,0.0,0.4094488188976378,True,True
2026-09-05,US,Gilbert,Arizona,33.3528,-111.789,21.83,0,0.0,0.0,0.0,False,False
2026-09-05,US,Grand Forks,North Dakota,47.9253,-97.0328,1.44,0,0.0,0.0,0.0078740157480314,False,False
2026-09-05,US,Grand Rapids,Michigan,42.9634,-85.6681,49.14,0,0.0,0.0,0.0826771653543307,False,False
2026-09-05,US,Great Falls,Montana,47.5002,-111.3008,4.79,0,0.0,0.0,0.1614173228346456,False,False
2026-09-05,US,Greenville,South Carolina,34.8526,-82.394,58.339999999999996,0,0.0,0.0,0.0472440944881889,False,False
2026-09-05,US,Greenwich,Connecticut,41.0265,-73.6285,68.53,0,0.0,0.0,0.0078740157480314,False,False
2026-09-05,US,Gulfport,Mississippi,30.3674,-89.0928,10.57,0,0.0,0.0,0.2480314960629921,True,True
2026-09-05,US,Hampton,New Hampshire,42.9376,-70.8389,9.55,0,0.0,0.0,0.1929133858267716,False,False
2026-09-05,US,Hattiesburg,Mississippi,31.3271,-89.2903,5.84,0,0.0,0.0,0.2952755905511811,True,True
2026-09-05,US,Henderson,Nevada,36.0397,-114.9819,36.02,0,0.0,0.0,0.0,False,False
2026-09-05,US,Hoboken,New Jersey,40.744,-74.0324,49.3,0,0.0,0.0,0.0157480314960629,False,False
2026-09-05,US,Honolulu,Hawaii,21.3069,-157.8583,135.87,0,0.0,0.0,0.0433070866141732,False,False
2026-09-05,US,Houston,Texas,29.7633,-95.3633,450.8,14,0.0,0.0,0.0433070866141732,False,False
2026-09-05,US,Huntington,West Virginia,38.4192,-82.4452,8.08,0,0.0,0.0,0.0551181102362204,False,False
2026-09-05,US,Huntsville,Alabama,34.7304,-86.5859,48.3,0,0.0,0.0,0.0314960629921259,False,False
2026-09-05,US,Hurricane,West Virginia,38.4326,-82.0201,4.2,0,0.0,0.0,0.0866141732283464,False,False
2026-09-05,US,Hyde Park,Vermont,44.5939,-72.6165,3.38,0,0.0,0.0,0.0511811023622047,False,False
2026-09-05,US,Indianapolis,Indiana,39.7684,-86.158,78.36,0,0.0,0.0,0.1811023622047244,False,False
2026-09-05,US,Iowa City,Iowa,41.6611,-91.5302,11.79,0,0.0,0.0,0.1181102362204724,False,False
2026-09-05,US,Jackson,Mississippi,32.2988,-90.1848,6.53,0,0.0,0.0,0.0551181102362204,False,False
2026-09-05,US,Jersey City,New Jersey,40.7282,-74.0776,95.37,0,0.0,0.0,0.0157480314960629,False,False
2026-09-05,US,Jonesboro,Arkansas,35.8423,-90.7043,15.290000000000001,0,0.0,0.0,0.0,False,False
2026-09-05,US,Kailua,Hawaii,21.4024,-157.7405,18.76,0,0.0,0.0,0.1889763779527559,False,False
2026-09-05,US,Kalispell,Montana,48.1958,-114.3129,5.89,0,0.0,0.0,0.2952755905511811,True,True
2026-09-05,US,Kaneohe,Hawaii,21.3999,-157.799,17.26,0,0.0,0.0,0.1889763779527559,False,False
2026-09-05,US,Kansas City,Missouri,39.0997,-94.5786,47.93,0,0.0,0.0,0.0,False,False
2026-09-05,US,Knoxville,Tennessee,35.9606,-83.9207,67.16,0,0.0,0.0,0.0708661417322834,False,False
2026-09-05,US,Kuna,Idaho,43.4918,-116.4201,12.33,0,0.0,0.0,0.1141732283464566,False,False
2026-09-05,US,Lafayette,Louisiana,30.2241,-92.0198,39.78,0,0.0,0.0,0.5314960629921259,True,True
2026-09-05,US,Lake Oswego,Oregon,45.4207,-122.6706,29.38,0,0.0,0.0,0.0669291338582677,False,False
2026-09-05,US,Lancaster,Pennsylvania,40.0379,-76.3055,29.39,0,0.0,0.0,0.0275590551181102,False,False
2026-09-05,US,Las Cruces,New Mexico,32.3123,-106.7783,11.68,0,0.0,0.0,0.0669291338582677,False,False
2026-09-05,US,Las Vegas,Nevada,36.175,-115.1372,97.97,0,0.0,0.0,0.0,False,False
2026-09-05,US,Lawrence,Kansas,38.9717,-95.2352,11.34,0,0.0,0.0,0.0,False,False
2026-09-05,US,Leawood,Kansas,38.9667,-94.6169,10.5,0,0.0,0.0,0.0,False,False
2026-09-05,US,Lennox,South Dakota,43.3541,-96.892,3.06,0,0.0,0.0,0.2559055118110236,True,True
2026-09-05,US,Lewes,Delaware,38.7746,-75.1393,14.97,0,0.0,0.0,0.2952755905511811,True,True
2026-09-05,US,Lexington,Kentucky,37.9887,-84.4777,58.8,0,0.0,0.0,0.0275590551181102,False,False
2026-09-05,US,Lincoln,Nebraska,40.8,-96.667,17.17,0,0.0,0.0,0.0275590551181102,False,False
2026-09-05,US,Little Rock,Arkansas,34.7465,-92.2896,41.58,0,0.0,0.0,0.0078740157480314,False,False
2026-09-05,US,Littleton,Colorado,39.6133,-105.0166,26.55,0,0.0,0.0,0.0078740157480314,False,False
2026-09-05,US,Los Alamos,New Mexico,35.8881,-106.307,5.25,0,0.0,0.0,0.0748031496062992,False,False
2026-09-05,US,Los Angeles,California,34.0522,-118.2437,394.05,19,0.0,0.0,0.0,False,False
2026-09-05,US,Louisville,Kentucky,38.2542,-85.7594,85.35,0,0.0,0.0,0.0354330708661417,False,False
2026-09-05,US,Macomb,Michigan,42.7009,-82.9591,15.23,0,0.0,0.0,0.0236220472440944,False,False
2026-09-05,US,Madison,Alabama,34.6993,-86.7483,19.02,0,0.0,0.0,0.0590551181102362,False,False
2026-09-05,US,Madison,Mississippi,32.4618,-90.1154,12.16,0,0.0,0.0,0.0826771653543307,False,False
2026-09-05,US,Madison,South Dakota,44.0061,-97.114,2.0300000000000002,0,0.0,0.0,0.1023622047244094,False,False
2026-09-05,US,Madison,Wisconsin,43.073,-89.4012,33.58,0,0.0,0.0,0.0551181102362204,False,False
2026-09-05,US,Manchester,New Hampshire,42.9956,-71.4548,13.76,0,0.0,0.0,0.2047244094488189,True,True
2026-09-05,US,Marietta,Georgia,33.9526,-84.5499,91.63,0,0.0,0.0,0.0314960629921259,False,False
2026-09-05,US,Memphis,Tennessee,35.1495,-90.049,52.1,0,0.0,0.0,0.0,False,False
2026-09-05,US,Meridian,Idaho,43.6121,-116.3915,16.0,0,0.0,0.0,0.0944881889763779,False,False
2026-09-05,US,Mesa,Arizona,33.4223,-111.8226,22.47,0,0.0,0.0,0.0,False,False
2026-09-05,US,Metairie,Louisiana,29.9841,-90.1528,24.31,0,0.0,0.0,0.437007874015748,True,True
2026-09-05,US,Miami,Florida,25.7743,-80.1937,440.5,10,0.0,0.0,0.2283464566929133,True,True
2026-09-05,US,Middlesboro,Kentucky,36.6084,-83.7166,3.7600000000000002,0,0.0,0.0,0.0629921259842519,False,False
2026-09-05,US,Middletown,Delaware,39.4496,-75.7163,7.79,0,0.0,0.0,0.1456692913385827,False,False
2026-09-05,US,Mililani,Hawaii,21.4504,-158.015,14.540000000000001,0,0.0,0.0,0.0039370078740157,False,False
2026-09-05,US,Milwaukee,Wisconsin,43.0389,-87.9065,42.32,0,0.0,0.0,0.0708661417322834,False,False
2026-09-05,US,Minneapolis,Minnesota,44.98,-93.2638,85.02,0,0.0,0.0,0.0,False,False
2026-09-05,US,Minnetonka,Minnesota,44.9133,-93.5033,10.93,0,0.0,0.0,0.0,False,False
2026-09-05,US,Missoula,Montana,46.8722,-113.994,4.5600000000000005,0,0.0,0.0,0.0039370078740157,False,False
2026-09-05,US,Mobile,Alabama,30.6944,-88.043,26.32,0,0.0,0.0,0.1102362204724409,False,False
2026-09-05,US,Morgantown,West Virginia,39.6295,-79.9559,16.6,0,0.0,0.0,0.2283464566929133,True,True
2026-09-05,US,Morristown,New Jersey,40.7968,-74.4815,33.02,0,0.0,0.0,0.0669291338582677,False,False
2026-09-05,US,Mount Pleasant,South Carolina,32.7941,-79.8626,34.32,0,0.0,0.0,0.0314960629921259,False,False
2026-09-05,US,Myrtle Beach,South Carolina,33.6891,-78.8867,40.17,0,0.0,0.0,0.0472440944881889,False,False
2026-09-05,US,Naperville,Illinois,41.7859,-88.1473,49.29,0,0.0,0.0,0.1220472440944882,False,False
2026-09-05,US,Naples,Florida,26.1423,-81.796,124.06,0,0.0,0.0,0.2795275590551181,True,True
2026-09-05,US,Nashua,New Hampshire,42.7654,-71.4676,13.96,0,0.0,0.0,0.2440944881889764,True,True
2026-09-05,US,Nashville,Tennessee,36.1659,-86.7844,115.42,0,0.0,0.0,0.3188976377952756,True,True
2026-09-05,US,New Canaan,Connecticut,41.1468,-73.4948,27.15,0,0.0,0.0,0.0196850393700787,False,False
2026-09-05,US,New Castle,Delaware,39.6595,-75.5636,16.08,0,0.0,0.0,0.0433070866141732,False,False
2026-09-05,US,New Orleans,Louisiana,29.9546,-90.0751,52.45,0,0.0,0.0,0.437007874015748,True,True
2026-09-05,US,New York,New York,40.7143,-74.006,1272.09,74,0.0,0.0,0.0157480314960629,False,False
2026-09-05,US,Newark,Delaware,39.6837,-75.7497,17.44,0,0.0,0.0,0.0354330708661417,False,False
2026-09-05,US,Norman,Oklahoma,35.2226,-97.4395,18.62,0,0.0,0.0,0.0,False,False
2026-09-05,US,North Las Vegas,Nevada,36.1989,-115.1175,3.45,0,0.0,0.0,0.0,False,False
2026-09-05,US,Norwalk,Connecticut,41.1176,-73.4079,22.17,0,0.0,0.0,0.0314960629921259,False,False
2026-09-05,US,Oakland,California,37.8044,-122.2708,108.81,0,0.0,0.0,0.0,False,False
2026-09-05,US,Oklahoma City,Oklahoma,35.4676,-97.5164,37.4,0,0.0,0.0,0.0,False,False
2026-09-05,US,Olathe,Kansas,38.8814,-94.8191,18.81,0,0.0,0.0,0.0,False,False
2026-09-05,US,Omaha,Nebraska,41.2563,-95.9404,37.77,0,0.0,0.0,0.0118110236220472,False,False
2026-09-05,US,Orlando,Florida,28.5383,-81.3792,158.78,0,0.0,0.0,0.2519685039370078,True,True
2026-09-05,US,Overland Park,Kansas,38.9822,-94.6708,35.339999999999996,0,0.0,0.0,0.0,False,False
2026-09-05,US,Paducah,Kentucky,37.0834,-88.6,13.540000000000001,0,0.0,0.0,0.0275590551181102,False,False
2026-09-05,US,Papillion,Nebraska,41.1544,-96.0422,6.02,0,0.0,0.0,0.0078740157480314,False,False
2026-09-05,US,Park City,Utah,40.6461,-111.498,11.81,0,0.0,0.0,0.0,False,False
2026-09-05,US,Philadelphia,Pennsylvania,39.9524,-75.1636,177.63,1,0.0,0.0,0.0078740157480314,False,False
2026-09-05,US,Phoenix,Arizona,33.4484,-112.074,74.79,0,0.0,0.0,0.0,False,False
2026-09-05,US,Pittsburgh,Pennsylvania,40.4406,-79.9959,110.49000000000001,0,0.0,0.0,0.1377952755905512,False,False
2026-09-05,US,Plymouth,Michigan,42.3714,-83.4702,17.63,0,0.0,0.0,0.3700787401574803,True,True
2026-09-05,US,Plymouth,Minnesota,45.0105,-93.4555,19.72,0,0.0,0.0,0.0,False,False
2026-09-05,US,Portland,Maine,43.6574,-70.2589,14.77,0,0.0,0.0,0.0157480314960629,False,False
2026-09-05,US,Portland,Oregon,45.5234,-122.6762,166.31,0,0.0,0.0,0.0629921259842519,False,False
2026-09-05,US,Portsmouth,New Hampshire,43.077,-70.7577,8.43,0,0.0,0.0,0.3897637795275591,True,True
2026-09-05,US,Princeton,New Jersey,40.3487,-74.659,24.62,0,0.0,0.0,0.0,False,False
2026-09-05,US,Providence,Rhode Island,41.824,-71.4128,24.03,0,0.0,0.0,0.0551181102362204,False,False
2026-09-05,US,Raleigh,North Carolina,35.7721,-78.6386,109.45,0,0.0,0.0,0.0826771653543307,False,False
2026-09-05,US,Rapid City,South Dakota,44.0805,-103.231,5.15,0,0.0,0.0,0.0,False,False
2026-09-05,US,Reading,Massachusetts,42.5256,-71.0953,154.65,12,0.0,0.0,0.2755905511811024,True,True
2026-09-05,US,Reno,Nevada,39.5296,-119.8138,32.16,0,0.0,0.0,0.0,False,False
2026-09-05,US,Richmond,Virginia,37.5538,-77.4603,76.66,0,0.0,0.0,0.0669291338582677,False,False
2026-09-05,US,Rock Springs,Wyoming,41.5875,-109.2029,5.29,0,0.0,0.0,0.0,False,False
2026-09-05,US,Rockville,Maryland,39.084,-77.1528,33.43,0,0.0,0.0,0.0236220472440944,False,False
2026-09-05,US,Rogers,Arkansas,36.332,-94.1185,16.67,0,0.0,0.0,0.0,False,False
2026-09-05,US,Saint Charles,Missouri,38.7839,-90.4812,18.19,0,0.0,0.0,0.0,False,False
2026-09-05,US,Saint Louis,Missouri,38.6517,-90.2053,81.9,0,0.0,0.0,0.0118110236220472,False,False
2026-09-05,US,Saint Paul,Minnesota,44.9444,-93.0933,42.8,0,0.0,0.0,0.0,False,False
2026-09-05,US,Salem,Oregon,44.9429,-123.0351,17.1,0,0.0,0.0,0.1377952755905512,False,False
2026-09-05,US,Salt Lake City,Utah,40.7608,-111.891,27.490000000000002,0,0.0,0.0,0.0,False,False
2026-09-05,US,San Antonio,Texas,29.4241,-98.4936,124.74,0,0.0,0.0,0.0039370078740157,False,False
2026-09-05,US,San Diego,California,32.7157,-117.1647,201.19,2,0.0,0.0,0.0039370078740157,False,False
2026-09-05,US,San Francisco,California,37.7749,-122.4194,405.9,17,0.0,0.0,0.0,False,False
2026-09-05,US,San Jose,California,37.3394,-121.895,159.55,1,0.0,0.0,0.0,False,False
2026-09-05,US,Sandy,Utah,40.5916,-111.8841,9.6,0,0.0,0.0,0.0,False,False
2026-09-05,US,Santa Fe,New Mexico,35.687,-105.9378,16.51,0,0.0,0.0,0.0039370078740157,False,False
2026-09-05,US,Savannah,Georgia,32.0835,-81.0998,52.04,0,0.0,0.0,0.0551181102362204,False,False
2026-09-05,US,Scarborough,Maine,43.5781,-70.3217,9.81,0,0.0,0.0,0.0118110236220472,False,False
2026-09-05,US,Scottsdale,Arizona,33.5092,-111.899,60.85,0,0.0,0.0,0.0,False,False
2026-09-05,US,Seattle,Washington,47.6062,-122.3321,250.60999999999999,3,0.0,0.0,0.0039370078740157,False,False
2026-09-05,US,Sheridan,Wyoming,44.7972,-106.9562,6.7,0,0.0,0.0,0.0,False,False
2026-09-05,US,Shreveport,Louisiana,32.5251,-93.7502,47.25,0,0.0,0.0,0.1377952755905512,False,False
2026-09-05,US,Silver Spring,Maryland,38.9907,-77.0261,35.83,0,0.0,0.0,0.0118110236220472,False,False
2026-09-05,US,Sioux Falls,South Dakota,43.55,-96.7003,9.879999999999999,0,0.0,0.0,0.2795275590551181,True,True
2026-09-05,US,Sitka,Alaska,57.0532,-135.3309,2.61,0,0.0,0.0,0.0157480314960629,False,False
2026-09-05,US,Somerville,Massachusetts,42.3876,-71.0995,29.71,0,0.0,0.0,0.1653543307086614,False,False
2026-09-05,US,South Burlington,Vermont,44.467,-73.171,7.57,0,0.0,0.0,0.3897637795275591,True,True
2026-09-05,US,South Jordan,Utah,40.5622,-111.9297,14.83,0,0.0,0.0,0.0,False,False
2026-09-05,US,Southaven,Mississippi,34.989,-90.0126,6.87,0,0.0,0.0,0.0118110236220472,False,False
2026-09-05,US,Spokane,Washington,47.6569,-117.425,15.75,0,0.0,0.0,0.0,False,False
2026-09-05,US,Springfield,Missouri,37.2153,-93.2982,18.43,0,0.0,0.0,0.0,False,False
2026-09-05,US,Stamford,Connecticut,41.0534,-73.5387,26.4,0,0.0,0.0,0.0118110236220472,False,False
2026-09-05,US,Staten Island,New York,40.5623,-74.1399,80.82,0,0.0,0.0,0.0196850393700787,False,False
2026-09-05,US,Stowe,Vermont,44.4653,-72.6846,5.26,0,0.0,0.0,0.1102362204724409,False,False
2026-09-05,US,Tacoma,Washington,47.2529,-122.4443,36.38,0,0.0,0.0,0.0236220472440944,False,False
2026-09-05,US,Tampa,Florida,27.9475,-82.4584,113.23,0,0.0,0.0,0.0629921259842519,False,False
2026-09-05,US,Tijeras,New Mexico,35.0809,-106.3881,4.69,0,0.0,0.0,0.0078740157480314,False,False
2026-09-05,US,Tucson,Arizona,32.2217,-110.9265,65.48,0,0.0,0.0,0.0,False,False
2026-09-05,US,Tulsa,Oklahoma,36.154,-95.9928,73.26,0,0.0,0.0,0.0,False,False
2026-09-05,US,Vancouver,Washington,45.6387,-122.6615,44.22,0,0.0,0.0,0.0314960629921259,False,False
2026-09-05,US,Virginia Beach,Virginia,36.8529,-75.978,77.88,0,0.0,0.0,0.2007874015748031,True,True
2026-09-05,US,Warwick,Rhode Island,41.7001,-71.4162,7.62,0,0.0,0.0,0.0472440944881889,False,False
2026-09-05,US,Washington,District of Columbia,38.8951,-77.0364,286.6,5,0.0,0.0,0.0157480314960629,False,False
2026-09-05,US,Wasilla,Alaska,61.5809,-149.4415,1.6300000000000001,0,0.0,0.0,0.3070866141732283,True,True
2026-09-05,US,Waukesha,Wisconsin,43.0117,-88.2315,10.7,0,0.0,0.0,0.0866141732283464,False,False
2026-09-05,US,West Chester,Pennsylvania,39.961,-75.608,28.540000000000003,0,0.0,0.0,0.1023622047244094,False,False
2026-09-05,US,West Des Moines,Iowa,41.5772,-93.7113,8.97,0,0.0,0.0,0.1614173228346456,False,False
2026-09-05,US,West Fargo,North Dakota,46.875,-96.9004,6.46,0,0.0,0.0,0.0,False,False
2026-09-05,US,West Lafayette,Indiana,40.4259,-86.9081,14.91,0,0.0,0.0,0.2598425196850393,True,True
2026-09-05,US,Westfield,New Jersey,40.659,-74.3474,30.18,0,0.0,0.0,0.0354330708661417,False,False
2026-09-05,US,Wheeling,West Virginia,40.064,-80.7209,9.31,0,0.0,0.0,0.3661417322834646,True,True
2026-09-05,US,Whitefish Bay,Wisconsin,43.1133,-87.9001,10.89,0,0.0,0.0,0.1102362204724409,False,False
2026-09-05,US,Wichita,Kansas,37.6922,-97.3375,37.83,0,0.0,0.0,0.0,False,False
2026-09-05,US,Wilmette,Illinois,42.0722,-87.7228,26.69,0,0.0,0.0,0.1141732283464566,False,False
2026-09-05,US,Wilmington,Delaware,39.746,-75.5466,45.15,0,0.0,0.0,0.0472440944881889,False,False
2026-09-05,US,Wilmington,North Carolina,34.2356,-77.946,51.07,0,0.0,0.0,0.1338582677165354,False,False
2026-09-06,CAN,Blainville,Quebec,45.6668,-73.8825,1.44,0,0.0,0.0,0.0433070866141732,False,False
2026-09-06,CAN,Brossard,Quebec,45.4501,-73.4658,1.03,0,0.0,0.0,0.0275590551181102,False,False
2026-09-06,CAN,Burnaby,British Columbia,49.2664,-122.9526,13.43,0,0.0,0.0,0.0039370078740157,False,False
2026-09-06,CAN,Calgary,Alberta,51.0501,-114.0853,21.88,0,0.0,0.0,0.0826771653543307,False,False
2026-09-06,CAN,Cote-Saint-Luc,Quebec,45.4654,-73.6659,0.87,0,0.0,0.0,0.0196850393700787,False,False
2026-09-06,CAN,Dartmouth,Nova Scotia,44.6713,-63.5772,0.41000000000000003,0,0.0,0.0,0.1259842519685039,False,False
2026-09-06,CAN,Dieppe,New Brunswick,46.0784,-64.6874,1.63,0,0.0,0.0,0.9921259842519684,True,True
2026-09-06,CAN,Dorval,Quebec,45.4473,-73.7534,0.98,0,0.0,0.0,0.0157480314960629,False,False
2026-09-06,CAN,Edmonton,Alberta,53.5501,-113.4687,9.38,0,0.0,0.0,0.0118110236220472,False,False
2026-09-06,CAN,Fredericton,New Brunswick,45.9454,-66.6656,0.49,0,0.0,0.0,0.0354330708661417,False,False
2026-09-06,CAN,Guelph,Ontario,43.5459,-80.256,3.95,0,0.0,0.0,0.0,False,False
2026-09-06,CAN,Halifax,Nova Scotia,44.6427,-63.5769,3.15,0,0.0,0.0,0.1811023622047244,False,False
2026-09-06,CAN,Headingley,Manitoba,49.8753,-97.409,0.43,0,0.0,0.0,0.1102362204724409,False,False
2026-09-06,CAN,Kingston,Ontario,44.2298,-76.481,2.76,0,0.0,0.0,0.0,False,False
2026-09-06,CAN,Markham,Ontario,43.8668,-79.2663,5.2,0,0.0,0.0,0.0433070866141732,False,False
2026-09-06,CAN,Moncton,New Brunswick,46.0945,-64.7965,0.79,0,0.0,0.0,0.6692913385826772,True,True
2026-09-06,CAN,Montreal,Quebec,45.5088,-73.5878,12.83,0,0.0,0.0,0.0196850393700787,False,False
2026-09-06,CAN,North Vancouver,British Columbia,49.3164,-123.0693,10.06,0,0.0,0.0,0.0,False,False
2026-09-06,CAN,Ottawa,Ontario,45.4112,-75.6981,21.08,0,0.0,0.0,0.0196850393700787,False,False
2026-09-06,CAN,Paradise,Newfoundland and Labrador,47.5333,-52.9667,0.49,0,0.0,0.0,1.2913385826771653,True,True
2026-09-06,CAN,Regina,Saskatchewan,50.4501,-104.6178,0.45999999999999996,0,0.0,0.0,0.0708661417322834,False,False
2026-09-06,CAN,Saskatoon,Saskatchewan,52.1324,-106.6689,2.21,0,0.0,0.0,0.0118110236220472,False,False
2026-09-06,CAN,St. Albert,Alberta,53.6334,-113.6353,1.1400000000000001,0,0.0,0.0,0.0118110236220472,False,False
2026-09-06,CAN,St. John'S,Newfoundland and Labrador,47.5649,-52.7093,0.53,0,0.0,0.0,2.598425196850393,True,True
2026-09-06,CAN,Surrey,British Columbia,49.1064,-122.8251,15.469999999999999,0,0.0,0.0,0.0,False,False
2026-09-06,CAN,Toronto,Ontario,43.7064,-79.3986,64.58,4,0.0,0.0,0.0354330708661417,False,False
2026-09-06,CAN,Vancouver,British Columbia,49.2497,-123.1193,49.44,0,0.0,0.0,0.0,False,False
2026-09-06,CAN,Victoria,British Columbia,48.4359,-123.3516,11.69,0,0.0,0.0,0.0,False,False
2026-09-06,CAN,Wainwright,Alberta,52.8348,-110.8534,0.35,0,0.0,0.0,0.1692913385826771,False,False
2026-09-06,CAN,West Baptiste,Alberta,54.7502,-113.5688,0.2,0,0.0,0.0,0.0,False,False
2026-09-06,CAN,Winnipeg,Manitoba,49.8844,-97.147,2.41,0,0.0,0.0,0.1299212598425196,False,False
2026-09-06,CAN,Yellow Grass,Saskatchewan,49.8001,-104.1678,0.6000000000000001,0,0.0,0.0,0.3385826771653543,True,True
2026-09-06,US,Aberdeen,South Dakota,45.4647,-98.4865,1.57,0,0.0,0.0,0.4488188976377953,True,True
2026-09-06,US,Albuquerque,New Mexico,35.0845,-106.6511,58.05,0,0.0,0.0,0.0,False,False
2026-09-06,US,Alexandria,Virginia,38.8048,-77.0469,158.16,0,0.0,0.0,0.0354330708661417,False,False
2026-09-06,US,Alpharetta,Georgia,34.0754,-84.2941,49.33,0,0.0,0.0,0.1377952755905512,False,False
2026-09-06,US,Ames,Iowa,42.0347,-93.6199,8.91,0,0.0,0.0,0.3818897637795275,True,True
2026-09-06,US,Anchorage,Alaska,61.2181,-149.9003,14.209999999999999,0,0.0,0.0,0.0118110236220472,False,False
2026-09-06,US,Ann Arbor,Michigan,42.2776,-83.7409,51.4,0,0.0,0.0,0.0,False,False
2026-09-06,US,Annapolis,Maryland,38.9786,-76.4918,36.1,0,0.0,0.0,0.0157480314960629,False,False
2026-09-06,US,Appleton,Wisconsin,44.2619,-88.4154,11.35,0,0.0,0.0,0.0,False,False
2026-09-06,US,Arlington,Virginia,38.881,-77.1043,113.45,0,0.0,0.0,0.0157480314960629,False,False
2026-09-06,US,Astoria,New York,40.772,-73.9301,50.910000000000004,0,0.0,0.0,0.0629921259842519,False,False
2026-09-06,US,Atlanta,Georgia,33.749,-84.388,224.58,0,0.0,0.0,0.1220472440944882,False,False
2026-09-06,US,Aurora,Colorado,39.7294,-104.8319,25.02,0,0.0,0.0,0.0039370078740157,False,False
2026-09-06,US,Austin,Texas,30.2672,-97.7431,288.92,3,0.0,0.0,0.1181102362204724,False,False
2026-09-06,US,Baltimore,Maryland,39.2904,-76.6122,69.3,0,0.0,0.0,0.0118110236220472,False,False
2026-09-06,US,Bangor,Maine,44.7988,-68.7726,5.57,0,0.0,0.0,0.0039370078740157,False,False
2026-09-06,US,Barrington,Rhode Island,41.7407,-71.3087,14.69,0,0.0,0.0,0.2322834645669291,True,True
2026-09-06,US,Baton Rouge,Louisiana,30.4433,-91.1875,77.84,0,0.0,0.0,0.0590551181102362,False,False
2026-09-06,US,Beaverton,Oregon,45.4871,-122.8037,22.47,0,0.0,0.0,0.1732283464566929,False,False
2026-09-06,US,Bellevue,Nebraska,41.1367,-95.8908,4.63,0,0.0,0.0,0.5078740157480315,True,True
2026-09-06,US,Bellevue,Washington,47.6104,-122.2007,50.69,0,0.0,0.0,0.0787401574803149,False,False
2026-09-06,US,Bentonville,Arkansas,36.3728,-94.2088,26.0,0,0.0,0.0,0.0039370078740157,False,False
2026-09-06,US,Berkley,Massachusetts,41.8459,-71.0828,19.44,0,0.0,0.0,0.0984251968503936,False,False
2026-09-06,US,Bethesda,Maryland,38.9807,-77.1003,72.39,0,0.0,0.0,0.0157480314960629,False,False
2026-09-06,US,Billings,Montana,45.7833,-108.5007,11.92,0,0.0,0.0,0.0,False,False
2026-09-06,US,Birmingham,Alabama,33.5207,-86.8025,69.31,0,0.0,0.0,0.0826771653543307,False,False
2026-09-06,US,Bismarck,North Dakota,46.8083,-100.7837,5.14,0,0.0,0.0,0.1574803149606299,False,False
2026-09-06,US,Bloomfield Hills,Michigan,42.5836,-83.2455,33.76,0,0.0,0.0,0.0,False,False
2026-09-06,US,Bloomington,Indiana,39.1653,-86.5264,27.39,0,0.0,0.0,0.0,False,False
2026-09-06,US,Boca Raton,Florida,26.3587,-80.0831,111.91,0,0.0,0.0,0.5078740157480315,True,True
2026-09-06,US,Boise,Idaho,43.6135,-116.2034,31.0,0,0.0,0.0,0.0236220472440944,False,False
2026-09-06,US,Boston,Massachusetts,42.3584,-71.0598,185.35,0,0.0,0.0,0.0866141732283464,False,False
2026-09-06,US,Bowling Green,Kentucky,36.9903,-86.4436,12.75,0,0.0,0.0,0.0236220472440944,False,False
2026-09-06,US,Bozeman,Montana,45.6796,-111.0386,9.18,0,0.0,0.0,0.0,False,False
2026-09-06,US,Broken Arrow,Oklahoma,36.0526,-95.7908,16.54,0,0.0,0.0,0.0118110236220472,False,False
2026-09-06,US,Bronx,New York,40.8499,-73.8664,84.54,0,0.0,0.0,0.0551181102362204,False,False
2026-09-06,US,Brooklyn,New York,40.6501,-73.9496,730.08,45,0.0,0.0,0.0629921259842519,False,False
2026-09-06,US,Burlington,Vermont,44.4759,-73.2121,6.76,0,0.0,0.0,0.1496062992125984,False,False
2026-09-06,US,Cambridge,Massachusetts,42.3751,-71.1056,66.58,0,0.0,0.0,0.0866141732283464,False,False
2026-09-06,US,Carmel,Indiana,39.9784,-86.118,50.63,0,0.0,0.0,0.0,False,False
2026-09-06,US,Carson City,Nevada,39.1638,-119.7674,4.18,0,0.0,0.0,0.0,False,False
